DATAFLOW,LAST UPDATE,freq,product,consom,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MD,2019-S2,0.0290,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MD,2020-S1,0.0291,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MD,2020-S2,0.0283,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MD,2021-S1,0.0243,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MD,2021-S2,0.0353,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MK,2017-S1,0.0482,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MK,2017-S2,0.0516,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MK,2018-S1,0.0407,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MK,2018-S2,0.0551,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MK,2019-S1,0.0592,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MK,2019-S2,0.0590,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MK,2020-S1,0.0555,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MK,2020-S2,0.0464,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MK,2021-S1,0.0497,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,MK,2021-S2,0.0579,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2007-S1,0.1106,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2007-S2,0.1079,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2008-S1,0.1030,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2008-S2,0.1122,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2009-S1,0.1082,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2009-S2,0.1055,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2010-S1,0.0965,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2010-S2,0.1086,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2011-S1,0.0978,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2011-S2,0.1198,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2012-S1,0.1024,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2012-S2,0.1264,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2013-S1,0.1059,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2013-S2,0.1371,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2014-S1,0.1137,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2014-S2,0.1277,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2015-S1,0.1062,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2015-S2,0.1342,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2016-S1,0.1087,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2016-S2,0.1307,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2017-S1,0.1138,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2017-S2,0.1358,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2018-S1,0.1182,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2018-S2,0.1444,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2019-S1,0.1291,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2019-S2,0.1519,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2020-S1,0.1403,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2020-S2,0.1602,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2021-S1,0.1348,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,NL,2021-S2,0.1698,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2007-S2,0.0516,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2008-S1,0.0554,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2008-S2,0.0648,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2009-S1,0.0519,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2009-S2,0.0553,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2010-S1,0.0569,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2010-S2,0.0598,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2011-S1,0.0622,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2011-S2,0.0590,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2012-S1,0.0596,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2012-S2,0.0705,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2013-S1,0.0666,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2013-S2,0.0589,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2014-S1,0.0625,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2014-S2,0.0647,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2015-S1,0.0648,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2015-S2,0.0599,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2016-S1,0.0568,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2016-S2,0.0527,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2017-S1,0.0536,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2017-S2,0.0520,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2018-S1,0.0540,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2018-S2,0.0527,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2019-S1,0.0531,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2019-S2,0.0530,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2020-S1,0.0495,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2020-S2,0.0469,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2021-S1,0.0432,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PL,2021-S2,0.0494,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2007-S2,0.0833,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2008-S1,0.0811,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2008-S2,0.0809,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2009-S1,0.0789,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2009-S2,0.0776,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2010-S1,0.0738,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2010-S2,0.0825,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2011-S1,0.0787,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2011-S2,0.0934,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2012-S1,0.0955,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2012-S2,0.1080,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2013-S1,0.1056,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2013-S2,0.1162,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2014-S1,0.1140,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2014-S2,0.1256,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2015-S1,0.1184,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2015-S2,0.1180,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2016-S1,0.1101,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2016-S2,0.1009,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2017-S1,0.0947,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2017-S2,0.0985,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2018-S1,0.0927,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2018-S2,0.0975,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2019-S1,0.0930,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2019-S2,0.0957,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2020-S1,0.0954,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2020-S2,0.0949,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2021-S1,0.0917,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,PT,2021-S2,0.0955,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2007-S2,0.0346,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2008-S1,0.0333,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2008-S2,0.0339,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2009-S1,0.0295,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2009-S2,0.0270,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2010-S1,0.0276,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2010-S2,0.0280,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2011-S1,0.0286,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2011-S2,0.0278,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2012-S1,0.0272,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2012-S2,0.0275,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2013-S1,0.0286,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2013-S2,0.0308,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2014-S1,0.0311,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2014-S2,0.0321,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2015-S1,0.0315,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2015-S2,0.0345,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2016-S1,0.0336,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2016-S2,0.0327,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2017-S1,0.0308,e
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2017-S2,0.0314,e
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2018-S1,0.0323,e
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2018-S2,0.0354,e
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2019-S1,0.0348,e
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2019-S2,0.0337,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2020-S1,0.0330,e
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2020-S2,0.0326,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2021-S1,0.0321,e
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RO,2021-S2,0.0503,e
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2013-S1,0.0493,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2013-S2,0.0558,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2014-S1,0.0510,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2014-S2,0.0551,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2015-S1,0.0539,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2015-S2,0.0500,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2016-S1,0.0446,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2016-S2,0.0411,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2017-S1,0.0387,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2017-S2,0.0430,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2018-S1,0.0403,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2018-S2,0.0426,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2019-S1,0.0400,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2019-S2,0.0436,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2020-S1,0.0391,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2020-S2,0.0430,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2021-S1,0.0406,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,RS,2021-S2,0.0423,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2007-S1,0.1294,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2007-S2,0.1082,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2008-S1,0.1082,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2008-S2,0.1438,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2009-S1,0.1227,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2009-S2,0.1413,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2010-S1,0.1500,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2010-S2,0.1661,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2011-S1,0.1748,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2011-S2,0.1814,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2012-S1,0.1867,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2012-S2,0.2070,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2013-S1,0.1787,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2013-S2,0.1678,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2014-S1,0.1671,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2014-S2,0.1739,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2015-S1,0.1703,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2015-S2,0.1874,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2016-S1,0.1651,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2016-S2,0.1842,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2017-S1,0.1669,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2017-S2,0.1789,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2018-S1,0.1715,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2018-S2,0.1947,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2019-S1,0.2163,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2019-S2,0.2135,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2020-S1,0.1948,e
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2020-S2,0.1588,e
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2021-S1,0.2838,e
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SE,2021-S2,0.3866,e
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2007-S2,0.0625,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2008-S1,0.0681,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2008-S2,0.0896,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2009-S1,0.0806,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2009-S2,0.0766,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2010-S1,0.0711,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2010-S2,0.0740,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2011-S1,0.0801,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2011-S2,0.0892,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2012-S1,0.0967,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2012-S2,0.0954,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2013-S1,0.0829,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2013-S2,0.0679,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2014-S1,0.0815,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2014-S2,0.0663,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2015-S1,0.0746,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2015-S2,0.0694,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2016-S1,0.0692,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2016-S2,0.0667,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2017-S1,0.0603,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2017-S2,0.0567,
